date,home,away,box_score,game_id,play_by_play,score,team,play_description,player_name,outcome,inning,batting_team,pitching_team,sac,outs,away_score,home_score,X1B,X2B,X3B,O2B,O3B,X4B,O4B,On1B,On2B,On3B,outs_end,away_score_end,home_score_end,runs_scored,RBI,P,C,1B,2B,3B,SS,LF,CF,RF
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,away,"Usquiano, P. flied out to rf, SAC, RBI (1-2) Favre, S. scored.","Usquiano, P.",Fly Out,6,CSUN,Cal Poly,TRUE,1,3,2,"Silva, J.",NA,NA,NA,NA,"Favre, S.",NA,"Silva, J.",NA,"Favre, S.",2,4,2,1,1,"Allman, Krystyna","Barrett, Kai","Martin, Hailey","Wulff, Sarah","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,away,"Jamerson, K. grounded out to ss (0-2).","Jamerson, K.",Ground Out,6,CSUN,Cal Poly,FALSE,2,4,2,"Silva, J.",NA,NA,NA,NA,NA,NA,"Silva, J.",NA,NA,3,4,2,0,0,"Allman, Krystyna","Barrett, Kai","Martin, Hailey","Wulff, Sarah","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Crockett-Pop to 1b for Silva, J..",Crockett-Pop,Substitution,6,Cal Poly,CSUN,FALSE,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,"Jamerson, Kenedee","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Martin flied out to cf (0-0).,Martin,Fly Out,6,Cal Poly,CSUN,FALSE,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,0,0,"Jamerson, Kenedee","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Diaz grounded out to ss (0-0).,Diaz,Ground Out,6,Cal Poly,CSUN,FALSE,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,0,0,"Jamerson, Kenedee","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Amos, L. singled through the right side (0-0).","Amos, L.",Single,6,Cal Poly,CSUN,FALSE,2,4,2,"Amos, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,0,0,"Jamerson, Kenedee","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Napoli pinch ran for Amos, L..",Napoli,Substitution,6,Cal Poly,CSUN,FALSE,2,4,2,Napoli,NA,NA,NA,NA,NA,NA,"Amos, L.",NA,NA,2,4,2,0,0,"Jamerson, Kenedee","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Barrett singled down the lf line (1-0) Napoli advanced to second.,Barrett,Single,6,Cal Poly,CSUN,FALSE,2,4,2,Barrett,Napoli,NA,NA,NA,NA,NA,Napoli,NA,NA,2,4,2,0,0,"Jamerson, Kenedee","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Jamerson, K. to rf.","Jamerson, K.",Substitution,6,Cal Poly,CSUN,FALSE,2,4,2,Barrett,Napoli,NA,NA,NA,NA,NA,Barrett,Napoli,NA,2,4,2,0,0,"Jamerson, Kenedee","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Gonzales, E. to p for Garcia, S..","Gonzales, E.",Substitution,6,Cal Poly,CSUN,FALSE,2,4,2,Barrett,Napoli,NA,NA,NA,NA,NA,Barrett,Napoli,NA,2,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Wulff walked (3-1) Barrett advanced to second Napoli advanced to third.,Wulff,Walk,6,Cal Poly,CSUN,FALSE,2,4,2,Wulff,Barrett,Napoli,NA,NA,NA,NA,Barrett,Napoli,NA,2,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Sargent pinch ran for Barrett.,Sargent,Substitution,6,Cal Poly,CSUN,FALSE,2,4,2,Wulff,Sargent,Napoli,NA,NA,NA,NA,Wulff,Barrett,Napoli,2,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Frankenberge grounded out to ss (0-0).,Frankenberge,Ground Out,6,Cal Poly,CSUN,FALSE,2,4,2,Wulff,Sargent,Napoli,NA,NA,NA,NA,Wulff,Sargent,Napoli,3,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,away,Napoli to lf.,Napoli,Substitution,7,CSUN,Cal Poly,FALSE,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,"Allman, Krystyna","Barrett, Kai","Martin, Hailey","Wulff, Sarah","Amos, Maddie","Diaz, Xiara",Napoli,"Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,away,Barrett to c for Sargent.,Barrett,Substitution,7,CSUN,Cal Poly,FALSE,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,"Allman, Krystyna",Barrett,"Martin, Hailey","Wulff, Sarah","Amos, Maddie","Diaz, Xiara",Napoli,"Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,away,"Kaeka, J. struck out swinging (1-2).","Kaeka, J.",Strike Out,7,CSUN,Cal Poly,FALSE,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,0,0,"Allman, Krystyna",Barrett,"Martin, Hailey","Wulff, Sarah","Amos, Maddie","Diaz, Xiara",Napoli,"Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,away,"Rojas, J. grounded out to 3b (1-2).","Rojas, J.",Ground Out,7,CSUN,Cal Poly,FALSE,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,0,0,"Allman, Krystyna",Barrett,"Martin, Hailey","Wulff, Sarah","Amos, Maddie","Diaz, Xiara",Napoli,"Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,away,"Lemus, A. singled up the middle (1-0).","Lemus, A.",Single,7,CSUN,Cal Poly,FALSE,2,4,2,"Lemus, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,0,0,"Allman, Krystyna",Barrett,"Martin, Hailey","Wulff, Sarah","Amos, Maddie","Diaz, Xiara",Napoli,"Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,away,"Swan, A. lined out to ss (1-2).","Swan, A.",Line Out,7,CSUN,Cal Poly,FALSE,2,4,2,"Lemus, A.",NA,NA,NA,NA,NA,NA,"Lemus, A.",NA,NA,3,4,2,0,0,"Allman, Krystyna",Barrett,"Martin, Hailey","Wulff, Sarah","Amos, Maddie","Diaz, Xiara",Napoli,"Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Ramos grounded out to 1b unassisted (3-2).,Ramos,Ground Out,7,Cal Poly,CSUN,FALSE,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Jeffries walked (3-1).,Jeffries,Walk,7,Cal Poly,CSUN,FALSE,1,4,2,Jeffries,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Amos, M. reached on a fielding error by rf (0-1) Jeffries advanced to second.","Amos, M.",Reached on Error,7,Cal Poly,CSUN,FALSE,1,4,2,"Amos, M.",Jeffries,NA,NA,NA,NA,NA,Jeffries,NA,NA,1,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,Martin struck out swinging (0-2).,Martin,Strike Out,7,Cal Poly,CSUN,FALSE,1,4,2,"Amos, M.",Jeffries,NA,NA,NA,NA,NA,"Amos, M.",Jeffries,NA,2,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Diaz singled through the left side (2-2) Amos, M. advanced to second Jeffries advanced to third.",Diaz,Single,7,Cal Poly,CSUN,FALSE,2,4,2,Diaz,"Amos, M.",Jeffries,NA,NA,NA,NA,"Amos, M.",Jeffries,NA,2,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Yamashita pinch ran for Amos, M..",Yamashita,Substitution,7,Cal Poly,CSUN,FALSE,2,4,2,Diaz,Yamashita,Jeffries,NA,NA,NA,NA,Diaz,"Amos, M.",Jeffries,2,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-2,home,"Amos, L. to lf for Napoli.","Amos, L.",Substitution,7,Cal Poly,CSUN,FALSE,2,4,2,Diaz,Yamashita,Jeffries,NA,NA,NA,NA,Diaz,Yamashita,Jeffries,2,4,2,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Amos, L.","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-3,home,"Amos, L. walked, RBI (3-2) Diaz advanced to second Yamashita advanced to third Jeffries scored, unearned.","Amos, L.",Walk,7,Cal Poly,CSUN,FALSE,2,4,2,"Amos, L.",Diaz,Yamashita,NA,NA,Jeffries,NA,Diaz,Yamashita,Jeffries,2,4,3,1,1,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Amos, L.","Steward, Jaymi","Jamerson, K."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-3,home,"Favre, S. to rf.","Favre, S.",Substitution,7,Cal Poly,CSUN,FALSE,2,4,3,"Amos, L.",Diaz,Yamashita,NA,NA,NA,NA,"Amos, L.",Diaz,Yamashita,2,4,3,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Amos, L.","Steward, Jaymi","Favre, S."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-3,home,"Jamerson, K. to lf.","Jamerson, K.",Substitution,7,Cal Poly,CSUN,FALSE,2,4,3,"Amos, L.",Diaz,Yamashita,NA,NA,NA,NA,"Amos, L.",Diaz,Yamashita,2,4,3,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Jamerson, K.","Steward, Jaymi","Favre, S."
2021-03-20T01:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031905,5031905,https://stats.ncaa.org/game/play_by_play/5031905,4-3,home,Barrett flied out to rf (1-0).,Barrett,Fly Out,7,Cal Poly,CSUN,FALSE,2,4,3,"Amos, L.",Diaz,Yamashita,NA,NA,NA,NA,"Amos, L.",Diaz,Yamashita,3,4,3,0,0,"Gonzales, E.","Kaeka, Jordan",Crockett-Pop,"Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Jamerson, K.","Steward, Jaymi","Favre, S."
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,away,"Lemus, A. singled up the middle (3-1).","Lemus, A.",Single,1,CSUN,Cal Poly,FALSE,0,0,0,"Lemus, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Jeffries, Shelby","Barrett, Kai","Martin, Hailey","Sargent, Juju","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,away,"Swan, A. struck out swinging (0-2).","Swan, A.",Strike Out,1,CSUN,Cal Poly,FALSE,0,0,0,"Lemus, A.",NA,NA,NA,NA,NA,NA,"Lemus, A.",NA,NA,1,0,0,0,0,"Jeffries, Shelby","Barrett, Kai","Martin, Hailey","Sargent, Juju","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,away,"Favre, S. struck out swinging (1-2).","Favre, S.",Strike Out,1,CSUN,Cal Poly,FALSE,1,0,0,"Lemus, A.",NA,NA,NA,NA,NA,NA,"Lemus, A.",NA,NA,2,0,0,0,0,"Jeffries, Shelby","Barrett, Kai","Martin, Hailey","Sargent, Juju","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,away,"Steward, J. reached on a fielding error by 2b (0-1) Lemus, A. advanced to second.","Steward, J.",Reached on Error,1,CSUN,Cal Poly,FALSE,2,0,0,"Steward, J.","Lemus, A.",NA,NA,NA,NA,NA,"Lemus, A.",NA,NA,2,0,0,0,0,"Jeffries, Shelby","Barrett, Kai","Martin, Hailey","Sargent, Juju","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,away,Crockett-Pop grounded out to 3b (2-2).,Crockett-Pop,Ground Out,1,CSUN,Cal Poly,FALSE,2,0,0,"Steward, J.","Lemus, A.",NA,NA,NA,NA,NA,"Steward, J.","Lemus, A.",NA,3,0,0,0,0,"Jeffries, Shelby","Barrett, Kai","Martin, Hailey","Sargent, Juju","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,home,Frankenberge grounded out to 3b (0-1).,Frankenberge,Ground Out,1,Cal Poly,CSUN,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,home,"Ramos singled to pitcher, bunt (0-0).",Ramos,Single,1,Cal Poly,CSUN,FALSE,1,0,0,Ramos,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,home,Ramos stole second.,Ramos,Stolen Base,1,Cal Poly,CSUN,FALSE,1,0,0,NA,Ramos,NA,NA,NA,NA,NA,Ramos,NA,NA,1,0,0,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-0,home,Jeffries flied out to lf (1-2).,Jeffries,Fly Out,1,Cal Poly,CSUN,FALSE,1,0,0,NA,Ramos,NA,NA,NA,NA,NA,NA,Ramos,NA,2,0,0,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,home,"Amos, M. singled to second base, RBI (0-0) Ramos scored.","Amos, M.",Single,1,Cal Poly,CSUN,FALSE,2,0,0,"Amos, M.",NA,NA,NA,NA,Ramos,NA,NA,Ramos,NA,2,0,1,1,1,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,home,"Diaz reached on a fielders choice to second base (0-0) Amos, M. out at second 2b to ss.",Diaz,Fielder's Choice,1,Cal Poly,CSUN,FALSE,2,0,1,Diaz,NA,NA,"Amos, M.",NA,NA,NA,"Amos, M.",NA,NA,3,0,1,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,away,"Usquiano, P. walked (3-2).","Usquiano, P.",Walk,2,CSUN,Cal Poly,FALSE,0,0,1,"Usquiano, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Jeffries, Shelby","Barrett, Kai","Martin, Hailey","Sargent, Juju","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,away,"Garcia, S. flied out to rf (1-2).","Garcia, S.",Fly Out,2,CSUN,Cal Poly,FALSE,0,0,1,"Usquiano, P.",NA,NA,NA,NA,NA,NA,"Usquiano, P.",NA,NA,1,0,1,0,0,"Jeffries, Shelby","Barrett, Kai","Martin, Hailey","Sargent, Juju","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,away,"Kaeka, J. hit into double play p to ss to 1b (2-1) Usquiano, P. out on the play.","Kaeka, J.",Double Play,2,CSUN,Cal Poly,FALSE,1,0,1,NA,NA,NA,NA,NA,NA,NA,"Usquiano, P.",NA,NA,3,0,1,0,0,"Jeffries, Shelby","Barrett, Kai","Martin, Hailey","Sargent, Juju","Amos, Maddie","Diaz, Xiara","Amos, Lily","Ramos, Noellah","Frankenberger, Sydney"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,home,"Amos, L. singled to right center (1-0).","Amos, L.",Single,2,Cal Poly,CSUN,FALSE,0,0,1,"Amos, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,home,"Amos, L. stole second.","Amos, L.",Stolen Base,2,Cal Poly,CSUN,FALSE,0,0,1,NA,"Amos, L.",NA,NA,NA,NA,NA,"Amos, L.",NA,NA,0,0,1,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,home,"Martin reached on a fielding error by 2b (3-2) Amos, L. advanced to third.",Martin,Reached on Error,2,Cal Poly,CSUN,FALSE,0,0,1,Martin,NA,"Amos, L.",NA,NA,NA,NA,NA,"Amos, L.",NA,0,0,1,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,home,Martin stole second.,Martin,Stolen Base,2,Cal Poly,CSUN,FALSE,0,0,1,NA,Martin,"Amos, L.",NA,NA,NA,NA,Martin,NA,"Amos, L.",0,0,1,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
2021-03-20T02:00:00Z,Cal Poly,CSUN,https://stats.ncaa.org/game/box_score/5031974,5031974,https://stats.ncaa.org/game/play_by_play/5031974,0-1,home,Barrett struck out swinging (1-2).,Barrett,Strike Out,2,Cal Poly,CSUN,FALSE,0,0,1,NA,Martin,"Amos, L.",NA,NA,NA,NA,NA,Martin,"Amos, L.",1,0,1,0,0,"Gonzales, Eryka","Kaeka, Jordan","Crockett-Pope, Kiarra","Usquiano, Paloma","Rojas, Journey","Swan, Aaliyah","Favre, Savannah","Steward, Jaymi","Garcia, Sami"
